Date,Open,High,Low,Sentiment,Close
4/2/2019,4156.919434,4905.95459,4155.316895,59,4879.87793
4/3/2019,4879.958008,5307.003418,4876.621094,65,4973.021973
4/4/2019,4971.307617,5063.159668,4836.793945,69,4922.798828
4/5/2019,4922.806152,5053.509766,4919.491699,65,5036.681152
4/6/2019,5036.792969,5205.821777,4992.222168,64,5059.817383
4/7/2019,5062.793945,5235.186523,5050.412109,62,5198.896973
4/8/2019,5199.835449,5318.836426,5148.211914,65,5289.770996
4/9/2019,5289.917969,5289.917969,5167.418945,42,5204.958496
4/10/2019,5204.105469,5421.651367,5193.382324,62,5324.551758
4/11/2019,5325.081543,5354.225586,5017.296387,51,5064.487793
4/12/2019,5061.200684,5103.274414,4955.852539,60,5089.539063
4/13/2019,5088.850098,5127.12207,5061.589355,50,5096.586426
4/14/2019,5095.758789,5184.016113,5053.568359,61,5167.722168
4/15/2019,5167.321777,5196.606934,5024.069336,64,5067.108398
4/16/2019,5066.577637,5238.945313,5055.194824,61,5235.55957
4/17/2019,5236.135254,5274.275391,5219.205566,62,5251.937988
4/18/2019,5251.480469,5319.986328,5250.506836,62,5298.385742
4/19/2019,5298.154297,5336.680176,5233.334961,61,5303.8125
4/20/2019,5304.160645,5358.490723,5295.87793,68,5337.88623
4/21/2019,5335.878906,5359.924805,5257.339355,65,5314.53125
4/22/2019,5312.494629,5422.6875,5280.276855,58,5399.365234
4/23/2019,5399.365723,5633.802246,5389.408691,41,5572.362305
4/24/2019,5571.508301,5642.044434,5418.263184,42,5464.866699
4/25/2019,5466.524414,5542.238281,5181.338867,40,5210.515625
4/26/2019,5210.304688,5383.634277,5177.368652,42,5279.348145
4/27/2019,5279.471191,5310.75,5233.635742,42,5268.291016
4/28/2019,5271.746582,5326.231934,5255.683594,51,5285.13916
4/29/2019,5284.858398,5311.274902,5216.487793,50,5247.352539
4/30/2019,5247.726074,5363.257324,5224.189941,63,5350.726563
5/1/2019,5350.914551,5418.003906,5347.645996,66,5402.697266
5/2/2019,5402.422852,5522.262695,5394.217285,67,5505.283691
5/3/2019,5505.552246,5865.881836,5490.20166,57,5768.289551
5/4/2019,5769.202637,5886.893555,5645.469238,69,5831.16748
5/5/2019,5831.068359,5833.862793,5708.035156,63,5795.708496
5/6/2019,5791.693359,5802.95752,5653.6875,69,5746.807129
5/7/2019,5745.599121,5988.178223,5741.395996,71,5829.501465
5/8/2019,5849.481445,5989.980957,5794.71582,76,5982.45752
5/9/2019,5982.316406,6183.039063,5982.316406,75,6174.528809
5/10/2019,6175.822754,6434.617676,6161.519043,78,6378.849121
5/11/2019,6379.666992,7333.00293,6375.69873,78,7204.771484
5/12/2019,7203.507324,7503.87207,6815.770996,77,6972.371582
5/13/2019,6971.178223,8047.413086,6898.282227,75,7814.915039
5/14/2019,7807.884277,8268.712891,7696.391113,65,7994.416016
5/15/2019,7989.374512,8216.423828,7899.106934,67,8205.167969
5/16/2019,8194.500977,8320.824219,7729.608398,70,7884.90918
5/17/2019,7886.925781,7929.145508,7038.124512,73,7343.895508
5/18/2019,7341.664551,7447.271973,7251.504395,68,7271.208008
5/19/2019,7267.962891,8261.941406,7267.962891,69,8197.689453
5/20/2019,8196.923828,8200.967773,7678.781738,65,7978.309082
5/21/2019,7977.969238,8062.167969,7843.339844,64,7963.327637
5/22/2019,7956.291992,7997.612305,7615.987305,69,7680.066406
5/23/2019,7677.269043,7943.791504,7533.196777,67,7881.84668
5/24/2019,7881.695313,8140.719727,7824.44873,70,7987.371582
5/25/2019,7991.885254,8117.925781,7965.976074,71,8052.543945
5/26/2019,8055.206055,8687.520508,7924.67041,71,8673.21582
5/27/2019,8674.072266,8907.174805,8668.705078,73,8805.77832
5/28/2019,8802.757813,8807.016602,8634.72168,61,8719.961914
5/29/2019,8718.591797,8755.852539,8482.728516,62,8659.487305
5/30/2019,8661.760742,9008.314453,8221.273438,63,8319.472656
5/31/2019,8320.286133,8586.65918,8172.550781,66,8574.501953
6/1/2019,8573.839844,8625.600586,8481.578125,42,8564.016602
6/2/2019,8565.473633,8809.303711,8561.235352,27,8742.958008
6/3/2019,8741.74707,8743.5,8204.185547,34,8208.995117
6/4/2019,8210.985352,8210.985352,7564.48877,27,7707.770996
6/5/2019,7704.343262,7901.849121,7668.668457,62,7824.231445
6/6/2019,7819.633301,7937.34082,7571.471191,62,7822.023438
6/7/2019,7826.901367,8126.15332,7788.373535,46,8043.951172
6/8/2019,8036.774902,8076.891113,7837.61084,61,7954.12793
6/9/2019,7949.674805,7975.974121,7583.219727,60,7688.077148
6/10/2019,7692.284668,8031.909668,7586.730957,63,8000.32959
6/11/2019,8004.243652,8026.394043,7772.803711,67,7927.714355
6/12/2019,7925.434082,8196.648438,7862.359863,75,8145.857422
6/13/2019,8145.54541,8311.567383,8087.061035,80,8230.923828
6/14/2019,8230.898438,8710.636719,8183.393066,84,8693.833008
6/15/2019,8689.746094,8859.12793,8618.395508,83,8838.375
6/16/2019,8841.44043,9335.867188,8814.556641,82,8994.488281
6/17/2019,8988.923828,9416.407227,8988.923828,81,9320.352539
6/18/2019,9335.466797,9348.374023,9004.901367,84,9081.762695
6/19/2019,9078.727539,9299.621094,9070.395508,83,9273.521484
6/20/2019,9273.060547,9594.419922,9232.484375,84,9527.160156
6/21/2019,9525.074219,10144.55664,9525.074219,80,10144.55664
6/22/2019,10175.92383,11157.3457,10107.03516,87,10701.69141
6/23/2019,10696.69141,11246.14453,10556.0957,95,10855.37109
6/24/2019,10853.74414,11065.89648,10610.42773,92,11011.10254
6/25/2019,11007.20215,11790.91699,11007.20215,62,11790.91699
6/26/2019,11778.58106,13796.48926,11755.59766,74,13016.23145
6/27/2019,13017.125,13311.14453,10491.85254,78,11182.80664
6/28/2019,11162.16797,12445.17481,10914.49512,65,12407.33203
6/29/2019,12400.76367,12400.91016,11508.37891,63,11959.37109
6/30/2019,11931.99121,12178.38379,10799.00879,79,10817.15527
7/1/2019,10796.93066,11206.43945,10089.31445,76,10583.13477
7/2/2019,10588.68359,10912.18848,9737.884766,67,10801.67773
7/3/2019,10818.15625,11968.07813,10818.15625,72,11961.26953
7/4/2019,11972.71875,12006.0752,11166.56934,67,11215.4375
7/5/2019,11203.10254,11395.66113,10874.96484,74,10978.45996
7/6/2019,10982.54395,11620.96484,10982.54395,84,11208.55078
7/7/2019,11217.61621,11541.62012,11148.80469,83,11450.84668
7/8/2019,11446.59668,12345.83301,11393.37402,62,12285.95801
7/9/2019,12284.32617,12779.13184,12233.26172,33,12573.8125
7/10/2019,12571.53711,13129.5293,11710.97852,65,12156.5127
7/11/2019,12139.71387,12144.62305,11158.92285,61,11358.66211
7/12/2019,11354.29981,11905.48731,11179.14453,16,11815.98633
7/13/2019,11813.12695,11841.95703,10908.47949,34,11392.37891
7/14/2019,11381.02051,11451.2041,10234.57617,19,10256.05859
7/15/2019,10257.83887,11052.7666,9992.006836,40,10895.08984
7/16/2019,10896.65332,10996.63281,9448.106445,42,9477.641602
7/17/2019,9471.213867,9963.134766,9163.134766,34,9693.802734
7/18/2019,9698.50293,10736.84277,9376.798828,42,10666.48242
7/19/2019,10653.95606,10716.98047,10229.62891,42,10530.73242
7/20/2019,10525.81934,11048.66211,10451.27637,40,10767.13965
7/21/2019,10777.5293,10841.8877,10389.59961,20,10599.10547
7/22/2019,10596.94824,10651.79102,10154.92188,42,10343.10645
7/23/2019,10346.74805,10346.74805,9883.594727,24,9900.767578
7/24/2019,9887.730469,9908.796875,9614.306641,47,9811.925781
7/25/2019,9809.09668,10154.25391,9773.957031,16,9911.841797
7/26/2019,9913.126953,9916.517578,9717.982422,19,9870.303711
7/27/2019,9871.165039,10167.32031,9411.521484,22,9477.677734
7/28/2019,9491.626953,9575.544922,9252.296875,31,9552.860352
7/29/2019,9548.178711,9681.648438,9472.948242,57,9519.145508
7/30/2019,9522.329102,9701.759766,9437.335938,61,9607.423828
7/31/2019,9604.050781,10085.62793,9598.097656,61,10085.62793
8/1/2019,10077.44238,10446.91992,9922.019531,62,10399.66895
8/2/2019,10402.04297,10657.95313,10371.01367,64,10518.17481
8/3/2019,10519.27832,10946.78125,10503.50488,66,10821.72656
8/4/2019,10821.63281,11009.20703,10620.27832,45,10970.18457
8/5/2019,10960.73535,11895.0918,10960.73535,61,11805.65332
8/6/2019,11811.54492,12273.82129,11290.73145,60,11478.16895
8/7/2019,11476.19336,12036.99023,11433.70117,59,11941.96875
8/8/2019,11954.04004,11979.41992,11556.16797,45,11966.40723
8/9/2019,11953.46973,11970.45801,11709.74512,48,11862.93652
8/10/2019,11861.55664,11915.65527,11323.89844,45,11354.02441
8/11/2019,11349.74023,11523.5791,11248.29492,11,11523.5791
8/12/2019,11528.18945,11528.18945,11320.95117,13,11382.61621
8/13/2019,11385.05273,11420.04981,10830.32715,31,10895.83008
8/14/2019,10889.48731,10889.55664,10028.13574,20,10051.7041
8/15/2019,10038.42188,10437.41113,9675.316406,14,10311.5459
8/16/2019,10319.41992,10524.34961,9855.478516,30,10374.33887
8/17/2019,10358.72266,10452.625,10086.69824,39,10231.74414
8/18/2019,10233.00586,10487.07031,10119.09473,11,10345.81055
8/19/2019,10350.2832,10916.05371,10313.2041,5,10916.05371
8/20/2019,10916.34668,10947.04199,10618.96094,33,10763.23242
8/21/2019,10764.57227,10798.72949,9962.72168,39,10138.04981
8/22/2019,10142.52148,10232.99609,9831.462891,33,10131.05566
8/23/2019,10136.30957,10442.44336,10078.19238,41,10407.96484
8/24/2019,10407.64453,10418.02051,9982.296875,30,10159.96094
8/25/2019,10160.73731,10304.62207,10008.78906,32,10138.51758
8/26/2019,10126.29981,10512.32813,10126.29981,20,10370.82031
8/27/2019,10372.82617,10381.32813,10087.30078,24,10185.5
8/28/2019,10203.42676,10279.36621,9716.65625,20,9754.422852
8/29/2019,9756.786133,9756.786133,9421.629883,24,9510.200195
8/30/2019,9514.844727,9656.124023,9428.302734,28,9598.173828
8/31/2019,9597.539063,9673.220703,9531.799805,41,9630.664063
9/1/2019,9630.592773,9796.755859,9582.944336,43,9757.970703
9/2/2019,9757.473633,10396.5918,9730.650391,41,10346.76074
9/3/2019,10345.72559,10736.10449,10308.54785,43,10623.54004
9/4/2019,10621.18066,10762.64453,10434.70996,39,10594.49316
9/5/2019,10588.18359,10627.26953,10516.41797,43,10575.5332
9/6/2019,10578.19824,10898.76172,10292.29981,41,10353.30273
9/7/2019,10353.93164,10558.67383,10348.91895,41,10517.25488
9/8/2019,10518.11426,10595.6377,10409.09082,38,10441.27637
9/9/2019,10443.22852,10450.31152,10144.92969,39,10334.97461
9/10/2019,10336.4082,10394.35352,10020.57324,38,10115.97559
9/11/2019,10123.03516,10215.94824,9980.776367,39,10178.37207
9/12/2019,10176.81934,10442.25391,10099.24219,38,10410.12695
9/13/2019,10415.36231,10441.48926,10226.59668,38,10360.54688
9/14/2019,10345.40332,10422.13379,10291.69434,41,10358.04883
9/15/2019,10356.46582,10387.03516,10313.09277,38,10347.71289
9/16/2019,10347.22266,10386.86719,10189.74414,31,10276.79395
9/17/2019,10281.51367,10296.77148,10199.73926,41,10241.27246
9/18/2019,10247.7959,10275.92871,10191.46973,37,10198.24805
9/19/2019,10200.49609,10295.66895,9851.692383,37,10266.41504
9/20/2019,10266.31836,10285.87207,10132.18652,41,10181.6416
9/21/2019,10183.64844,10188.09766,10000.70801,39,10019.7168
9/22/2019,10024.11523,10074.44434,9922.533203,15,10070.39258
9/23/2019,10067.96289,10074.23828,9727.143555,12,9729.324219
9/24/2019,9729.321289,9804.317383,8370.801758,24,8620.566406
9/25/2019,8603.428711,8744.828125,8325.396484,32,8486.993164
9/26/2019,8487.669922,8515.685547,7895.629395,33,8118.967773
9/27/2019,8113.101074,8271.520508,7965.922852,27,8251.845703
9/28/2019,8251.273438,8285.617188,8125.431641,38,8245.915039
9/29/2019,8246.037109,8261.707031,7990.49707,39,8104.185547
9/30/2019,8104.226563,8314.231445,7830.758789,37,8293.868164
10/1/2019,8299.720703,8497.692383,8232.679688,30,8343.276367
10/2/2019,8344.212891,8393.041992,8227.695313,31,8393.041992
10/3/2019,8390.774414,8414.227539,8146.437012,32,8259.992188
10/4/2019,8259.494141,8260.055664,8151.236816,27,8205.939453
10/5/2019,8210.149414,8215.526367,8071.120605,39,8151.500488
10/6/2019,8149.876953,8161.410156,7958.850586,37,7988.155762
10/7/2019,7989.120605,8308.450195,7905.766113,41,8245.623047
10/8/2019,8246.849609,8332.714844,8185.763184,39,8228.783203
10/9/2019,8229.84082,8627.706055,8169.298828,38,8595.740234
10/10/2019,8585.280273,8625.272461,8471.933594,38,8586.473633
10/11/2019,8585.262695,8721.780273,8316.181641,37,8321.756836
10/12/2019,8315.665039,8415.242188,8313.34082,39,8336.555664
10/13/2019,8336.902344,8470.988281,8276.612305,40,8321.005859
10/14/2019,8320.832031,8390.208984,8284.130859,40,8374.686523
10/15/2019,8373.458008,8410.714844,8182.706543,40,8205.369141
10/16/2019,8204.674805,8216.8125,7985.089844,41,8047.526855
10/17/2019,8047.8125,8134.831543,8000.942871,37,8103.911133
10/18/2019,8100.933594,8138.413574,7902.164063,37,7973.20752
10/19/2019,7973.803711,8082.629395,7944.776855,39,7988.560547
10/20/2019,7997.807129,8281.818359,7949.439453,33,8222.078125
10/21/2019,8225.115234,8296.694336,8196.416016,20,8243.720703
10/22/2019,8243.402344,8296.651367,8074.462891,24,8078.203125
10/23/2019,8076.228516,8092.999512,7469.322754,53,7514.671875
10/24/2019,7509.728027,7532.867676,7446.98877,50,7493.48877
10/25/2019,7490.703125,8691.540039,7479.984375,52,8660.700195
10/26/2019,8667.577148,10021.74414,8662.62207,54,9244.972656
10/27/2019,9241.707031,9749.529297,9112.541992,53,9551.714844
10/28/2019,9565.101563,9805.118164,9256.148438,50,9256.148438
10/29/2019,9248.44043,9516.180664,9232.648438,49,9427.6875
10/30/2019,9422.462891,9426.874023,9085.370117,51,9205.726563
10/31/2019,9202.458008,9383.161133,9028.717773,56,9199.584961
11/1/2019,9193.992188,9275.657227,9132.047852,49,9261.104492
11/2/2019,9259.783203,9377.486328,9249.587891,54,9324.717773
11/3/2019,9324.787109,9379.806641,9141.251953,53,9235.354492
11/4/2019,9235.607422,9505.051758,9191.485352,54,9412.612305
11/5/2019,9413.004883,9457.417969,9256.931641,42,9342.527344
11/6/2019,9340.864258,9423.237305,9305.90918,38,9360.879883
11/7/2019,9352.393555,9368.476563,9202.353516,39,9267.561523
11/8/2019,9265.368164,9272.759766,8775.53418,40,8804.880859
11/9/2019,8809.46875,8891.818359,8793.163086,39,8813.582031
11/10/2019,8812.489258,9103.826172,8806.162109,38,9055.526367
11/11/2019,9056.917969,9081.279297,8700.608398,41,8757.788086
11/12/2019,8759.751953,8853.768555,8685.427734,38,8815.662109
11/13/2019,8812.033203,8836.841797,8761.651367,41,8808.262695
11/14/2019,8811.936523,8826.943359,8692.551758,38,8708.094727
11/15/2019,8705.708008,8730.873047,8484.84375,38,8491.992188
11/16/2019,8491.166016,8591.99707,8473.973633,32,8550.760742
11/17/2019,8549.470703,8727.789063,8500.967773,32,8577.975586
11/18/2019,8573.980469,8653.280273,8273.573242,30,8309.286133
11/19/2019,8305.134766,8408.516602,8099.963379,20,8206.145508
11/20/2019,8203.613281,8237.240234,8010.511719,23,8027.268066
11/21/2019,8023.644531,8110.098145,7597.381836,21,7642.75
11/22/2019,7643.569336,7697.382813,6936.706543,17,7296.577637
11/23/2019,7296.164551,7442.258789,7151.417969,21,7397.796875
11/24/2019,7398.633789,7408.577148,7029.289063,20,7047.916992
11/25/2019,7039.977051,7319.856934,6617.166992,32,7146.133789
11/26/2019,7145.15918,7320.230469,7098.572266,31,7218.371094
11/27/2019,7220.880859,7619.693359,6974.174316,38,7531.663574
11/28/2019,7536.820313,7730.072754,7454.121582,25,7463.105957
11/29/2019,7466.727051,7781.179688,7460.756348,28,7761.243652
11/30/2019,7764.057129,7836.102051,7515.849609,28,7569.629883
12/1/2019,7571.616211,7571.616211,7291.341797,24,7424.29248
12/2/2019,7424.036133,7474.818848,7233.399414,21,7321.988281
12/3/2019,7323.975586,7418.858887,7229.356934,29,7320.145508
12/4/2019,7320.125,7539.784668,7170.922852,32,7252.034668
12/5/2019,7253.241699,7743.431641,7232.676758,28,7448.307617
12/6/2019,7450.561523,7546.996582,7392.175293,32,7546.996582
12/7/2019,7547.265625,7589.95166,7525.711426,26,7556.237793
12/8/2019,7551.338867,7634.606445,7476.091309,20,7564.345215
12/9/2019,7561.79541,7618.091797,7365.985352,23,7400.899414
12/10/2019,7397.134277,7424.022949,7246.043945,22,7278.119629
12/11/2019,7277.197754,7324.15625,7195.527344,27,7217.427246
12/12/2019,7216.73877,7266.639648,7164.741211,21,7243.134277
12/13/2019,7244.662109,7293.560547,7227.122559,24,7269.68457
12/14/2019,7268.902832,7308.836426,7097.208984,23,7124.673828
12/15/2019,7124.239746,7181.075684,6924.375977,15,7152.301758
12/16/2019,7153.663086,7171.168945,6903.682617,21,6932.480469
12/17/2019,6931.31543,6964.075195,6587.974121,23,6640.515137
12/18/2019,6647.698242,7324.984863,6540.049316,23,7276.802734
12/19/2019,7277.59082,7346.602539,7041.381836,20,7202.844238
12/20/2019,7208.636719,7257.921875,7086.124023,33,7218.816406
12/21/2019,7220.59375,7223.226074,7112.73584,25,7191.158691
12/22/2019,7191.188477,7518.033203,7167.179199,22,7511.588867
12/23/2019,7508.902344,7656.17627,7326.192383,39,7355.628418
12/24/2019,7354.393066,7535.716797,7269.528809,38,7322.532227
12/25/2019,7325.755859,7357.02002,7220.991211,37,7275.155762
12/26/2019,7274.799316,7388.302734,7200.386719,37,7238.966797
12/27/2019,7238.141113,7363.529297,7189.934082,40,7290.088379
12/28/2019,7289.03125,7399.041016,7286.905273,38,7317.990234
12/29/2019,7317.647461,7513.948242,7279.865234,37,7422.652832
12/30/2019,7420.272949,7454.824219,7276.308105,39,7292.995117
12/31/2019,7294.438965,7335.290039,7169.777832,38,7193.599121
1/1/2020,7194.89209,7254.330566,7174.944336,38,7200.174316
1/2/2020,7202.55127,7212.155273,6935.27002,39,6985.470215
1/3/2020,6984.428711,7413.715332,6914.996094,41,7344.884277
1/4/2020,7345.375488,7427.385742,7309.51416,40,7410.656738
1/5/2020,7410.45166,7544.49707,7400.535645,51,7411.317383
1/6/2020,7410.452148,7781.867188,7409.292969,44,7769.219238
1/7/2020,7768.682129,8178.21582,7768.227539,41,8163.692383
1/8/2020,8161.935547,8396.738281,7956.774414,50,8079.862793
1/9/2020,8082.295898,8082.295898,7842.403809,45,7879.071289
1/10/2020,7878.307617,8166.554199,7726.774902,49,8166.554199
1/11/2020,8162.190918,8218.359375,8029.64209,56,8037.537598
1/12/2020,8033.261719,8200.063477,8009.059082,54,8192.494141
1/13/2020,8189.771973,8197.788086,8079.700684,55,8144.194336
1/14/2020,8140.933105,8879.511719,8140.933105,54,8827.764648
1/15/2020,8825.34375,8890.117188,8657.1875,51,8807.010742
1/16/2020,8812.481445,8846.460938,8612.095703,53,8723.786133
1/17/2020,8725.209961,8958.12207,8677.316406,48,8929.038086
1/18/2020,8927.211914,9012.198242,8827.332031,49,8942.808594
1/19/2020,8941.445313,9164.362305,8620.080078,52,8706.245117
1/20/2020,8704.631836,8745.59082,8560.473633,49,8657.642578
1/21/2020,8658.991211,8755.706055,8544.520508,40,8745.894531
1/22/2020,8744.210938,8792.994141,8636.74707,41,8680.875977
1/23/2020,8680.650391,8687.74707,8333.637695,42,8406.515625
1/24/2020,8405.567383,8514.666992,8266.84082,50,8445.43457
1/25/2020,8440.119141,8458.453125,8296.21875,54,8367.847656
1/26/2020,8364.410156,8602.401367,8325.498047,57,8596.830078
1/27/2020,8597.308594,8977.726563,8597.308594,57,8909.819336
1/28/2020,8912.524414,9358.589844,8908.447266,55,9358.589844
1/29/2020,9357.470703,9406.431641,9269.467773,57,9316.629883
1/30/2020,9316.016602,9553.125977,9230.897461,57,9508.993164
1/31/2020,9508.313477,9521.706055,9230.776367,59,9350.529297
2/1/2020,9346.357422,9439.323242,9313.239258,56,9392.875
2/2/2020,9389.820313,9468.797852,9217.824219,53,9344.365234
2/3/2020,9344.683594,9540.37207,9248.633789,61,9293.521484
2/4/2020,9292.841797,9331.265625,9112.811523,56,9180.962891
2/5/2020,9183.416016,9701.299805,9163.704102,56,9613.423828
2/6/2020,9617.821289,9824.619141,9539.818359,56,9729.801758
2/7/2020,9726.00293,9834.716797,9726.00293,57,9795.943359
2/8/2020,9793.070313,9876.749023,9678.910156,52,9865.119141
2/9/2020,9863.894531,10129.43555,9850.392578,61,10116.67383
2/10/2020,10115.55957,10165.76563,9784.563477,65,9856.611328
2/11/2020,9855.891602,10210.05273,9729.334961,63,10208.23633
2/12/2020,10202.3877,10393.61133,10202.3877,64,10326.05469
2/13/2020,10323.96094,10457.62695,10116.16113,59,10214.37988
2/14/2020,10211.55078,10321.99609,10125.53418,49,10312.11621
2/15/2020,10313.85645,10341.55566,9874.427734,53,9889.424805
2/16/2020,9889.179688,10053.96875,9722.386719,50,9934.433594
2/17/2020,9936.560547,9938.81543,9507.637695,44,9690.142578
2/18/2020,9691.230469,10161.93555,9632.382813,44,10141.99609
2/19/2020,10143.79883,10191.67578,9611.223633,43,9633.386719
2/20/2020,9629.325195,9643.216797,9507.900391,46,9608.475586
2/21/2020,9611.782227,9723.014648,9589.743164,46,9686.441406
2/22/2020,9687.707031,9698.231445,9600.728516,44,9663.181641
2/23/2020,9663.318359,9937.404297,9657.791016,41,9924.515625
2/24/2020,9921.583008,9951.746094,9537.042969,39,9650.174805
2/25/2020,9651.3125,9652.737305,9305.021484,40,9341.705078
2/26/2020,9338.290039,9354.77832,8704.426758,38,8820.522461
2/27/2020,8825.09375,8932.892578,8577.199219,39,8784.494141
2/28/2020,8788.728516,8890.456055,8492.932617,38,8672.455078
2/29/2020,8671.212891,8775.631836,8599.508789,38,8599.508789
3/1/2020,8599.758789,8726.796875,8471.212891,40,8562.454102
3/2/2020,8563.264648,8921.308594,8532.630859,41,8869.669922
3/3/2020,8865.387695,8901.598633,8704.990234,39,8787.786133
3/4/2020,8788.541992,8843.366211,8712.431641,38,8755.246094
3/5/2020,8760.285156,9142.054688,8757.253906,33,9078.762695
3/6/2020,9078.308594,9167.695313,9032.079102,17,9122.545898
3/7/2020,9121.600586,9163.220703,8890.744141,16,8909.954102
3/8/2020,8908.206055,8914.34375,8105.25293,17,8108.116211
3/9/2020,8111.146484,8177.793457,7690.098145,14,7923.644531
3/10/2020,7922.146973,8136.945313,7814.763184,10,7909.729492
3/11/2020,7910.089844,7950.814453,7642.8125,8,7911.430176
3/12/2020,7913.616211,7929.116211,4860.354004,12,4970.788086
3/13/2020,5017.831055,5838.114746,4106.980957,9,5563.707031
3/14/2020,5573.077637,5625.226563,5125.069336,8,5200.366211
3/15/2020,5201.066895,5836.64502,5169.283203,11,5392.314941
3/16/2020,5385.229492,5385.229492,4575.35791,12,5014.47998
3/17/2020,5002.578125,5371.348633,4981.90918,9,5225.629395
3/18/2020,5227.11377,5331.833984,5069.335938,9,5238.438477
3/19/2020,5245.416504,6329.73584,5236.96875,11,6191.192871
3/20/2020,6191.653809,6844.261719,5865.781738,10,6198.77832
3/21/2020,6206.521484,6378.135254,5932.823242,12,6185.066406
3/22/2020,6185.558105,6359.697266,5823.713867,13,5830.254883
3/23/2020,5831.374512,6443.93457,5785.004395,14,6416.314941
3/24/2020,6436.642578,6789.022949,6411.066406,12,6734.803711
3/25/2020,6738.716797,6892.51123,6536.92627,8,6681.062988
3/26/2020,6675.170898,6735.463867,6590.962891,12,6716.44043
3/27/2020,6719.38916,6793.836426,6466.70166,10,6469.79834
3/28/2020,6467.253906,6467.500977,6117.837891,12,6242.193848
3/29/2020,6245.624512,6250.467285,5920.085938,12,5922.042969
3/30/2020,5925.538574,6517.195801,5903.234375,14,6429.841797
3/31/2020,6430.606445,6504.515137,6374.162109,14,6438.644531
4/1/2020,6437.319336,6612.57373,6202.373535,12,6606.776367
4/2/2020,6606.776367,7088.247559,6595.918457,12,6793.624512
4/3/2020,6797.396484,7003.220703,6673.335938,12,6733.387207
4/4/2020,6738.382813,6878.953613,6696.484863,20,6867.527344
4/5/2020,6862.537598,6883.414063,6715.929199,21,6791.129395
4/6/2020,6788.049805,7271.78125,6782.889648,22,7271.78125
4/7/2020,7273.644043,7427.939453,7136.714355,15,7176.414551
4/8/2020,7179.283203,7356.223633,7153.305664,15,7334.098633
4/9/2020,7337.966309,7341.448242,7179.094238,10,7302.089355
4/10/2020,7303.81543,7303.81543,6802.475098,11,6865.493164
4/11/2020,6867.44043,6926.069824,6789.920898,15,6859.083008
4/12/2020,6858.067871,7119.947266,6811.078125,18,6971.091797
4/13/2020,6965.616699,6965.616699,6668.259766,13,6845.037598
4/14/2020,6843.281738,6958.557129,6793.821289,15,6842.427734
4/15/2020,6845.561523,6928.664551,6633.402832,18,6642.109863
4/16/2020,6640.454102,7134.450684,6555.504395,16,7116.804199
4/17/2020,7116.552734,7167.183105,7050.332031,15,7096.18457
4/18/2020,7092.291504,7269.956543,7089.24707,17,7257.665039
4/19/2020,7260.922363,7280.521973,7167.054688,19,7189.424805
4/20/2020,7186.873535,7240.290527,6835.50293,19,6881.958496
4/21/2020,6879.78418,6934.551758,6834.442383,20,6880.323242
4/22/2020,6879.44043,7145.865723,6867.781738,24,7117.20752
4/23/2020,7121.306152,7491.785156,7081.594727,21,7429.724609
4/24/2020,7434.181641,7574.195801,7434.181641,28,7550.900879
4/25/2020,7550.48291,7641.36377,7521.672363,26,7569.936035
4/26/2020,7570.13916,7700.594238,7561.407715,26,7679.867188
4/27/2020,7679.418945,7795.601074,7679.418945,44,7795.601074
4/28/2020,7796.970215,7814.527344,7730.806641,40,7807.058594
4/29/2020,7806.712402,8871.753906,7786.049316,40,8801.038086
4/30/2020,8797.669922,9440.650391,8533.255859,45,8658.553711
5/1/2020,8672.782227,9048.023438,8667.763672,44,8864.766602
5/2/2020,8869.057617,9007.1875,8811.366211,40,8988.59668
5/3/2020,8983.614258,9167.78125,8830.97168,42,8897.46875
5/4/2020,8895.745117,8956.90625,8645.024414,49,8912.654297
5/5/2020,8912.832031,9062.415039,8856.827148,55,9003.070313
5/6/2020,9007.441406,9411.467773,8966.706055,56,9268.761719
5/7/2020,9261.895508,9992.664063,9138.322266,48,9951.518555
5/8/2020,9936.162109,9996.743164,9767.172852,40,9842.666016
5/9/2020,9840.90625,9913.863281,9580.644531,39,9593.896484
5/10/2020,9591.168945,9595.581055,8395.107422,41,8756.430664
5/11/2020,8755.535156,9033.470703,8374.323242,40,8601.795898
5/12/2020,8610.385742,8949.898438,8569.643555,44,8804.477539
5/13/2020,8805.387695,9317.878906,8805.387695,41,9269.987305
5/14/2020,9271.329102,9793.268555,9255.035156,40,9733.72168
5/15/2020,9734.291016,9755.828125,9261.398438,50,9328.197266
5/16/2020,9333.240234,9564.205078,9260.694336,50,9377.013672
5/17/2020,9374.929688,9823.001953,9349.545898,52,9670.739258
5/18/2020,9675.695313,9906.030273,9570.359375,49,9726.575195
5/19/2020,9727.063477,9836.047852,9539.624023,42,9729.038086
5/20/2020,9725.329102,9804.793945,9447.201172,40,9522.981445
5/21/2020,9522.740234,9555.242188,8869.930664,43,9081.761719
5/22/2020,9080.334961,9232.936523,9008.638672,41,9182.577148
5/23/2020,9185.0625,9302.501953,9118.108398,39,9209.287109
5/24/2020,9212.283203,9288.404297,8787.250977,39,8790.368164
5/25/2020,8786.107422,8951.005859,8719.667969,41,8906.93457
5/26/2020,8909.585938,8991.967773,8757.293945,48,8835.052734
5/27/2020,8837.380859,9203.320313,8834.157227,48,9181.017578
5/28/2020,9184.945313,9546.319336,9148.457031,51,9525.750977
